,country,state,county,city,google,apple
1287,US,Pennsylvania,Lackawanna County,N/A,1,0
1288,US,Pennsylvania,Lebanon County,N/A,1,0
1289,US,Pennsylvania,Lehigh County,N/A,1,0
1290,US,Pennsylvania,Luzerne County,N/A,1,0
1291,US,Pennsylvania,Lycoming County,N/A,1,0
1292,US,Pennsylvania,McKean County,N/A,1,0
1293,US,Pennsylvania,Mifflin County,N/A,1,0
1294,US,Pennsylvania,Montour County,N/A,1,0
1295,US,Pennsylvania,Northumberland County,N/A,1,0
1296,US,Pennsylvania,Philadelphia County,Philadelphia,1,1
1297,US,Pennsylvania,Potter County,N/A,1,0
1298,US,Pennsylvania,Schuylkill County,N/A,1,0
1299,US,Pennsylvania,Snyder County,N/A,1,0
1300,US,Pennsylvania,Susquehanna County,N/A,1,0
1301,US,Pennsylvania,Venango County,N/A,1,0
1302,US,Pennsylvania,Westmoreland County,N/A,1,0
1303,US,Rhode Island,Newport County,N/A,1,0
1304,US,Rhode Island,Providence County,Providence,1,1
1305,US,South Carolina,Abbeville County,N/A,1,0
1306,US,South Carolina,Aiken County,N/A,1,0
1307,US,South Carolina,Allendale County,N/A,1,0
1308,US,South Carolina,Bamberg County,N/A,1,0
1309,US,South Carolina,Barnwell County,N/A,1,0
1310,US,South Carolina,Berkeley County,N/A,1,0
1311,US,South Carolina,Charleston County,N/A,1,0
1312,US,South Carolina,Chesterfield County,N/A,1,0
1313,US,South Carolina,Clarendon County,N/A,1,0
1314,US,South Carolina,Colleton County,N/A,1,0
1315,US,South Carolina,Darlington County,N/A,1,0
1316,US,South Carolina,Dillon County,N/A,1,0
1317,US,South Carolina,Edgefield County,N/A,1,0
1318,US,South Carolina,Florence County,N/A,1,0
1319,US,South Carolina,Georgetown County,N/A,1,0
1320,US,South Carolina,Greenville County,N/A,1,0
1321,US,South Carolina,Hampton County,N/A,1,0
1322,US,South Carolina,Horry County,N/A,1,0
1323,US,South Carolina,Kershaw County,N/A,1,0
1324,US,South Carolina,Lexington County,N/A,1,0
1325,US,South Carolina,Marlboro County,N/A,1,0
1326,US,South Carolina,McCormick County,N/A,1,0
1327,US,South Carolina,Newberry County,N/A,1,0
1328,US,South Carolina,Orangeburg County,N/A,1,0
1329,US,South Carolina,Saluda County,N/A,1,0
1330,US,South Carolina,Spartanburg County,N/A,1,0
1331,US,South Carolina,Williamsburg County,N/A,1,0
1332,US,South Dakota,Beadle County,N/A,1,0
1333,US,South Dakota,Bon Homme County,N/A,1,0
1334,US,South Dakota,Brookings County,N/A,1,0
1335,US,South Dakota,Brule County,N/A,1,0
1336,US,South Dakota,Charles Mix County,N/A,1,0
1337,US,South Dakota,Codington County,N/A,1,0
1338,US,South Dakota,Davison County,N/A,1,0
1339,US,South Dakota,Dewey County,N/A,1,0
1340,US,South Dakota,Fall River County,N/A,1,0
1341,US,South Dakota,Hamlin County,N/A,1,0
1342,US,South Dakota,Hutchinson County,N/A,1,0
1343,US,South Dakota,Kingsbury County,N/A,1,0
1344,US,South Dakota,McCook County,N/A,1,0
1345,US,South Dakota,Minnehaha County,N/A,1,0
1346,US,South Dakota,Moody County,N/A,1,0
1347,US,South Dakota,Roberts County,N/A,1,0
1348,US,South Dakota,Spink County,N/A,1,0
1349,US,South Dakota,Tripp County,N/A,1,0
1350,US,South Dakota,Walworth County,N/A,1,0
1351,US,South Dakota,Yankton County,N/A,1,0
1352,US,Tennessee,Bledsoe County,N/A,1,0
1353,US,Tennessee,Cannon County,N/A,1,0
1354,US,Tennessee,Cheatham County,N/A,1,0
1355,US,Tennessee,Cocke County,N/A,1,0
1356,US,Tennessee,Crockett County,N/A,1,0
1357,US,Tennessee,Dickson County,N/A,1,0
1358,US,Tennessee,Dyer County,N/A,1,0
1359,US,Tennessee,Fentress County,N/A,1,0
1360,US,Tennessee,Giles County,N/A,1,0
1361,US,Tennessee,Grainger County,N/A,1,0
1362,US,Tennessee,Hamblen County,N/A,1,0
1363,US,Tennessee,Hardeman County,N/A,1,0
1364,US,Tennessee,Hawkins County,N/A,1,0
1365,US,Tennessee,Hickman County,N/A,1,0
1366,US,Tennessee,Loudon County,N/A,1,0
1367,US,Tennessee,Maury County,N/A,1,0
1368,US,Tennessee,McMinn County,N/A,1,0
1369,US,Tennessee,McNairy County,N/A,1,0
1370,US,Tennessee,Obion County,N/A,1,0
1371,US,Tennessee,Overton County,N/A,1,0
1372,US,Tennessee,Rhea County,N/A,1,0
1373,US,Tennessee,Roane County,N/A,1,0
1374,US,Tennessee,Robertson County,N/A,1,0
1375,US,Tennessee,Sequatchie County,N/A,1,0
1376,US,Tennessee,Stewart County,N/A,1,0
1377,US,Tennessee,Trousdale County,N/A,1,0
1378,US,Tennessee,Unicoi County,N/A,1,0
1379,US,Tennessee,Weakley County,N/A,1,0
1380,US,Texas,Andrews County,N/A,1,0
1381,US,Texas,Angelina County,N/A,1,0
1382,US,Texas,Aransas County,N/A,1,0
1383,US,Texas,Archer County,N/A,1,0
1384,US,Texas,Atascosa County,N/A,1,0
1385,US,Texas,Austin County,N/A,1,0
1386,US,Texas,Bailey County,N/A,1,0
1387,US,Texas,Bandera County,N/A,1,0
1388,US,Texas,Bastrop County,N/A,1,0
1389,US,Texas,Bee County,N/A,1,0
1390,US,Texas,Bexar County,San Antonio,1,1
1391,US,Texas,Blanco County,N/A,1,0
1392,US,Texas,Bosque County,N/A,1,0
1393,US,Texas,Bowie County,N/A,1,0
1394,US,Texas,Brazoria County,N/A,1,0
1395,US,Texas,Brazos County,N/A,1,0
1396,US,Texas,Brewster County,N/A,1,0
1397,US,Texas,Burleson County,N/A,1,0
1398,US,Texas,Burnet County,N/A,1,0
1399,US,Texas,Callahan County,N/A,1,0
1400,US,Texas,Cameron County,N/A,1,0
1401,US,Texas,Camp County,N/A,1,0
1402,US,Texas,Carson County,N/A,1,0
1403,US,Texas,Castro County,N/A,1,0
1404,US,Texas,Childress County,N/A,1,0
1405,US,Texas,Coke County,N/A,1,0
1406,US,Texas,Coleman County,N/A,1,0
1407,US,Texas,Collin County,N/A,1,0
1408,US,Texas,Colorado County,N/A,1,0
1409,US,Texas,Comal County,N/A,1,0
1410,US,Texas,Cooke County,N/A,1,0
1411,US,Texas,Coryell County,N/A,1,0
1412,US,Texas,Crane County,N/A,1,0
1413,US,Texas,Crosby County,N/A,1,0
1414,US,Texas,Culberson County,N/A,1,0
1415,US,Texas,Dallam County,N/A,1,0
1416,US,Texas,Deaf Smith County,N/A,1,0
1417,US,Texas,Denton County,N/A,1,0
1418,US,Texas,DeWitt County,N/A,1,0
1419,US,Texas,Dimmit County,N/A,1,0
1420,US,Texas,Donley County,N/A,1,0
1421,US,Texas,Eastland County,N/A,1,0
1422,US,Texas,Ector County,N/A,1,0
1423,US,Texas,Erath County,N/A,1,0
1424,US,Texas,Falls County,N/A,1,0
1425,US,Texas,Fort Bend County,N/A,1,0
1426,US,Texas,Freestone County,N/A,1,0
1427,US,Texas,Frio County,N/A,1,0
1428,US,Texas,Gaines County,N/A,1,0
1429,US,Texas,Galveston County,N/A,1,0
1430,US,Texas,Garza County,N/A,1,0
1431,US,Texas,Gillespie County,N/A,1,0
1432,US,Texas,Goliad County,N/A,1,0
1433,US,Texas,Gonzales County,N/A,1,0
1434,US,Texas,Gray County,N/A,1,0
1435,US,Texas,Gregg County,N/A,1,0
1436,US,Texas,Grimes County,N/A,1,0
1437,US,Texas,Hartley County,N/A,1,0
1438,US,Texas,Hays County,N/A,1,0
1439,US,Texas,Hockley County,N/A,1,0
1440,US,Texas,Hood County,N/A,1,0
1441,US,Texas,Hunt County,N/A,1,0
1442,US,Texas,Jack County,N/A,1,0
1443,US,Texas,Jim Hogg County,N/A,1,0
1444,US,Texas,Jim Wells County,N/A,1,0
1445,US,Texas,Karnes County,N/A,1,0
1446,US,Texas,Kaufman County,N/A,1,0
1447,US,Texas,Kerr County,N/A,1,0
1448,US,Texas,Kimble County,N/A,1,0
1449,US,Texas,Kleberg County,N/A,1,0
1450,US,Texas,La Salle County,N/A,1,0
1451,US,Texas,Lamb County,N/A,1,0
1452,US,Texas,Lampasas County,N/A,1,0
1453,US,Texas,Lavaca County,N/A,1,0
1454,US,Texas,Live Oak County,N/A,1,0
1455,US,Texas,Llano County,N/A,1,0
1456,US,Texas,Loving County,N/A,1,0
1457,US,Texas,Lubbock County,N/A,1,0
1458,US,Texas,Lynn County,N/A,1,0
1459,US,Texas,Matagorda County,N/A,1,0
1460,US,Texas,Maverick County,N/A,1,0
1461,US,Texas,McCulloch County,N/A,1,0
1462,US,Texas,McLennan County,N/A,1,0
1463,US,Texas,McMullen County,N/A,1,0
1464,US,Texas,Milam County,N/A,1,0
1465,US,Texas,Montague County,N/A,1,0
1466,US,Texas,Nacogdoches County,N/A,1,0
1467,US,Texas,Navarro County,N/A,1,0
1468,US,Texas,Nolan County,N/A,1,0
1469,US,Texas,Nueces County,Corpus Christi,1,1
1470,US,Texas,Ochiltree County,N/A,1,0
1471,US,Texas,Palo Pinto County,N/A,1,0
1472,US,Texas,Parker County,N/A,1,0
1473,US,Texas,Parmer County,N/A,1,0
1474,US,Texas,Pecos County,N/A,1,0
1475,US,Texas,Presidio County,N/A,1,0
1476,US,Texas,Rains County,N/A,1,0
1477,US,Texas,Randall County,N/A,1,0
1478,US,Texas,Reagan County,N/A,1,0
1479,US,Texas,Real County,N/A,1,0
1480,US,Texas,Red River County,N/A,1,0
1481,US,Texas,Reeves County,N/A,1,0
1482,US,Texas,Refugio County,N/A,1,0
1483,US,Texas,Rockwall County,N/A,1,0
1484,US,Texas,Runnels County,N/A,1,0
1485,US,Texas,Rusk County,N/A,1,0
1486,US,Texas,Sabine County,N/A,1,0
1487,US,Texas,San Augustine County,N/A,1,0
1488,US,Texas,San Jacinto County,N/A,1,0
1489,US,Texas,San Patricio County,N/A,1,0
1490,US,Texas,San Saba County,N/A,1,0
1491,US,Texas,Scurry County,N/A,1,0
1492,US,Texas,Somervell County,N/A,1,0
1493,US,Texas,Starr County,N/A,1,0
1494,US,Texas,Sutton County,N/A,1,0
1495,US,Texas,Swisher County,N/A,1,0
1496,US,Texas,Tarrant County,N/A,1,0
1497,US,Texas,Terry County,N/A,1,0
1498,US,Texas,Titus County,N/A,1,0
1499,US,Texas,Tom Green County,N/A,1,0
1500,US,Texas,Travis County,Austin,1,1
1501,US,Texas,Tyler County,N/A,1,0
1502,US,Texas,Upshur County,N/A,1,0
1503,US,Texas,Upton County,N/A,1,0
1504,US,Texas,Uvalde County,N/A,1,0
1505,US,Texas,Val Verde County,N/A,1,0
1506,US,Texas,Van Zandt County,N/A,1,0
1507,US,Texas,Victoria County,N/A,1,0
1508,US,Texas,Waller County,N/A,1,0
1509,US,Texas,Webb County,N/A,1,0
1510,US,Texas,Wharton County,N/A,1,0
1511,US,Texas,Wheeler County,N/A,1,0
1512,US,Texas,Wichita County,N/A,1,0
1513,US,Texas,Wilbarger County,N/A,1,0
1514,US,Texas,Willacy County,N/A,1,0
1515,US,Texas,Winkler County,N/A,1,0
1516,US,Texas,Wise County,N/A,1,0
1517,US,Texas,Yoakum County,N/A,1,0
1518,US,Texas,Young County,N/A,1,0
1519,US,Texas,Zapata County,N/A,1,0
1520,US,Texas,Zavala County,N/A,1,0
1521,US,Utah,Box Elder County,N/A,1,0
1522,US,Utah,Cache County,N/A,1,0
1523,US,Utah,Duchesne County,N/A,1,0
1524,US,Utah,Emery County,N/A,1,0
1525,US,Utah,Juab County,N/A,1,0
1526,US,Utah,Millard County,N/A,1,0
1527,US,Utah,Salt Lake County,N/A,1,0
1528,US,Utah,Sanpete County,N/A,1,0
1529,US,Utah,Tooele County,N/A,1,0
1530,US,Utah,Uintah County,N/A,1,0
1531,US,Utah,Utah County,N/A,1,0
1532,US,Utah,Wasatch County,N/A,1,0
1533,US,Utah,Weber County,N/A,1,0
1534,US,Vermont,Addison County,N/A,1,0
1535,US,Vermont,Bennington County,N/A,1,0
1536,US,Vermont,Caledonia County,N/A,1,0
1537,US,Vermont,Chittenden County,N/A,1,0
1538,US,Vermont,Grand Isle County,N/A,1,0
1539,US,Vermont,Lamoille County,N/A,1,0
1540,US,Vermont,Rutland County,N/A,1,0
1541,US,Vermont,Windsor County,N/A,1,0
1542,US,Virginia,Accomack County,N/A,1,0
1543,US,Virginia,Albemarle County,N/A,1,0
1544,US,Virginia,Alexandria,N/A,1,0
1545,US,Virginia,Amelia County,N/A,1,0
1546,US,Virginia,Amherst County,N/A,1,0
1547,US,Virginia,Appomattox County,N/A,1,0
1548,US,Virginia,Arlington County,N/A,1,0
1549,US,Virginia,Augusta County,N/A,1,0
1550,US,Virginia,Bland County,N/A,1,0
1551,US,Virginia,Botetourt County,N/A,1,0
1552,US,Virginia,Bristol,N/A,1,0
1553,US,Virginia,Buckingham County,N/A,1,0
1554,US,Virginia,Buena Vista,N/A,1,0
1555,US,Virginia,Charles City County,N/A,1,0
1556,US,Virginia,Charlottesville,N/A,1,0
1557,US,Virginia,Chesapeake,N/A,1,0
1558,US,Virginia,Colonial Heights,N/A,1,0
1559,US,Virginia,Covington,N/A,1,0
1560,US,Virginia,Culpeper County,N/A,1,0
1561,US,Virginia,Danville,N/A,1,0
1562,US,Virginia,Dickenson County,N/A,1,0
1563,US,Virginia,Dinwiddie County,N/A,1,0
1564,US,Virginia,Emporia,N/A,1,0
1565,US,Virginia,Fairfax,N/A,1,0
1566,US,Virginia,Fairfax County,N/A,1,0
1567,US,Virginia,Falls Church,N/A,1,0
1568,US,Virginia,Fauquier County,N/A,1,0
1569,US,Virginia,Fluvanna County,N/A,1,0
1570,US,Virginia,Franklin,Columbus,1,1
1571,US,Virginia,Fredericksburg,N/A,1,0
1572,US,Virginia,Galax,N/A,1,0
1573,US,Virginia,Goochland County,N/A,1,0
1574,US,Virginia,Greensville County,N/A,1,0
1575,US,Virginia,Hampton,N/A,1,0
1576,US,Virginia,Hanover County,N/A,1,0
1577,US,Virginia,Harrisonburg,N/A,1,0
1578,US,Virginia,Henrico County,N/A,1,0
1579,US,Virginia,Hopewell,N/A,1,0
1580,US,Virginia,Isle of Wight County,N/A,1,0
1581,US,Virginia,James City County,N/A,1,0
1582,US,Virginia,King and Queen County,Seattle,1,1
1583,US,Virginia,King George County,Seattle,1,1
1584,US,Virginia,King William County,Seattle,1,1
1585,US,Virginia,Lexington,N/A,1,0
1586,US,Virginia,Loudoun County,N/A,1,0
1587,US,Virginia,Lunenburg County,N/A,1,0
1588,US,Virginia,Lynchburg,N/A,1,0
1589,US,Virginia,Manassas,N/A,1,0
1590,US,Virginia,Manassas Park,N/A,1,0
1591,US,Virginia,Martinsville,N/A,1,0
1592,US,Virginia,Mathews County,N/A,1,0
1593,US,Virginia,New Kent County,N/A,1,0
1594,US,Virginia,Newport News,N/A,1,0
1595,US,Virginia,Norfolk,N/A,1,0
1596,US,Virginia,Norton,N/A,1,0
1597,US,Virginia,Nottoway County,N/A,1,0
1598,US,Virginia,Patrick County,N/A,1,0
1599,US,Virginia,Petersburg,N/A,1,0
1600,US,Virginia,Pittsylvania County,N/A,1,0
1601,US,Virginia,Poquoson,N/A,1,0
1602,US,Virginia,Portsmouth,N/A,1,0
1603,US,Virginia,Powhatan County,N/A,1,0
1604,US,Virginia,Prince Edward County,N/A,1,0
1605,US,Virginia,Prince George County,N/A,1,0
1606,US,Virginia,Prince William County,N/A,1,0
1607,US,Virginia,Radford,N/A,1,0
1608,US,Virginia,Rappahannock County,N/A,1,0
1609,US,Virginia,Richmond,Richmond,1,1
1610,US,Virginia,Roanoke,N/A,1,0
1611,US,Virginia,Roanoke County,N/A,1,0
1612,US,Virginia,Rockbridge County,N/A,1,0
1613,US,Virginia,Salem,N/A,1,0
1614,US,Virginia,Shenandoah County,N/A,1,0
1615,US,Virginia,Smyth County,N/A,1,0
1616,US,Virginia,Southampton County,N/A,1,0
1617,US,Virginia,Spotsylvania County,N/A,1,0
1618,US,Virginia,Stafford County,N/A,1,0
1619,US,Virginia,Staunton,N/A,1,0
1620,US,Virginia,Suffolk,Boston,1,1
1621,US,Virginia,Virginia Beach,Virginia Beach,1,1
1622,US,Virginia,Waynesboro,N/A,1,0
1623,US,Virginia,Williamsburg,N/A,1,0
1624,US,Virginia,Winchester,N/A,1,0
1625,US,Virginia,Wythe County,N/A,1,0
1626,US,Washington,Asotin County,N/A,1,0
1627,US,Washington,Chelan County,N/A,1,0
1628,US,Washington,Clallam County,N/A,1,0
1629,US,Washington,Cowlitz County,N/A,1,0
1630,US,Washington,Ferry County,N/A,1,0
1631,US,Washington,Grays Harbor County,N/A,1,0
1632,US,Washington,Island County,N/A,1,0
1633,US,Washington,King County,Seattle,1,1
1634,US,Washington,Kitsap County,N/A,1,0
1635,US,Washington,Kittitas County,N/A,1,0
1636,US,Washington,Klickitat County,N/A,1,0
1637,US,Washington,Okanogan County,N/A,1,0
1638,US,Washington,Pacific County,N/A,1,0
1639,US,Washington,Pend Oreille County,N/A,1,0
1640,US,Washington,Skagit County,N/A,1,0
1641,US,Washington,Skamania County,N/A,1,0
1642,US,Washington,Snohomish County,N/A,1,0
1643,US,Washington,Spokane County,Spokane,1,1
1644,US,Washington,Walla Walla County,N/A,1,0
1645,US,Washington,Whatcom County,N/A,1,0
1646,US,Washington,Whitman County,N/A,1,0
1647,US,Washington,Yakima County,N/A,1,0
1648,US,West Virginia,Braxton County,N/A,1,0
1649,US,West Virginia,Brooke County,N/A,1,0
1650,US,West Virginia,Cabell County,N/A,1,0
1651,US,West Virginia,Greenbrier County,N/A,1,0
1652,US,West Virginia,Hardy County,N/A,1,0
1653,US,West Virginia,Kanawha County,N/A,1,0
1654,US,West Virginia,Mingo County,N/A,1,0
1655,US,West Virginia,Monongalia County,N/A,1,0
1656,US,West Virginia,Pleasants County,N/A,1,0
1657,US,West Virginia,Preston County,N/A,1,0
1658,US,West Virginia,Raleigh County,N/A,1,0
1659,US,West Virginia,Ritchie County,N/A,1,0
1660,US,West Virginia,Summers County,N/A,1,0
1661,US,West Virginia,Tucker County,N/A,1,0
1662,US,West Virginia,Wetzel County,N/A,1,0
1663,US,West Virginia,Wirt County,N/A,1,0
1664,US,Wisconsin,Barron County,N/A,1,0
1665,US,Wisconsin,Bayfield County,N/A,1,0
1666,US,Wisconsin,Burnett County,N/A,1,0
1667,US,Wisconsin,Calumet County,N/A,1,0
1668,US,Wisconsin,Dane County,Madison,1,1
1669,US,Wisconsin,Door County,N/A,1,0
1670,US,Wisconsin,Eau Claire County,N/A,1,0
1671,US,Wisconsin,Fond du Lac County,N/A,1,0
1672,US,Wisconsin,Forest County,N/A,1,0
1673,US,Wisconsin,Green Lake County,N/A,1,0
1674,US,Wisconsin,Juneau County,N/A,1,0
1675,US,Wisconsin,Kenosha County,N/A,1,0
1676,US,Wisconsin,Kewaunee County,N/A,1,0
1677,US,Wisconsin,La Crosse County,N/A,1,0
1678,US,Wisconsin,Langlade County,N/A,1,0
1679,US,Wisconsin,Manitowoc County,N/A,1,0
1680,US,Wisconsin,Marathon County,N/A,1,0
1681,US,Wisconsin,Marinette County,N/A,1,0
1682,US,Wisconsin,Milwaukee County,Milwaukee,1,1
1683,US,Wisconsin,Oconto County,N/A,1,0
1684,US,Wisconsin,Outagamie County,N/A,1,0
1685,US,Wisconsin,Ozaukee County,N/A,1,0
1686,US,Wisconsin,Pepin County,N/A,1,0
1687,US,Wisconsin,Price County,N/A,1,0
1688,US,Wisconsin,Racine County,N/A,1,0
1689,US,Wisconsin,Sauk County,N/A,1,0
1690,US,Wisconsin,Sawyer County,N/A,1,0
1691,US,Wisconsin,Shawano County,N/A,1,0
1692,US,Wisconsin,Sheboygan County,N/A,1,0
1693,US,Wisconsin,St. Croix County,N/A,1,0
1694,US,Wisconsin,Trempealeau County,N/A,1,0
1695,US,Wisconsin,Vilas County,N/A,1,0
1696,US,Wisconsin,Washburn County,N/A,1,0
1697,US,Wisconsin,Waukesha County,N/A,1,0
1698,US,Wisconsin,Waupaca County,N/A,1,0
1699,US,Wisconsin,Waushara County,N/A,1,0
1700,US,Wyoming,Converse County,N/A,1,0
1701,US,Wyoming,Goshen County,N/A,1,0
1702,US,Wyoming,Hot Springs County,N/A,1,0
1703,US,Wyoming,Laramie County,N/A,1,0
1704,US,Wyoming,Natrona County,N/A,1,0
1705,US,Wyoming,Sheridan County,N/A,1,0
1706,US,Wyoming,Sublette County,N/A,1,0
1707,US,Wyoming,Sweetwater County,N/A,1,0
1708,US,Wyoming,Uinta County,N/A,1,0
1709,US,Wyoming,Washakie County,N/A,1,0
1710,US,Wyoming,Weston County,N/A,1,0
